CustomerKey,MaritalStatus,Gender,YearlyIncome,TotalChildren,NumberChildrenAtHome,HouseOwnerFlag,NumberCarsOwned,CommuteDistance,Region,Age
11437,M,M,90000,4,1,1,3,10+ Miles,Europe,65
11438,M,F,130000,4,5,1,4,0-1 Miles,Europe,65
11439,M,F,90000,4,1,0,3,5-10 Miles,Europe,67
11440,M,M,80000,5,0,0,2,5-10 Miles,Europe,67
11441,M,F,90000,5,0,0,2,5-10 Miles,Europe,68
11442,M,M,90000,5,0,1,2,10+ Miles,Europe,67
11443,S,F,60000,0,0,0,4,2-5 Miles,Pacific,39
11444,M,F,70000,0,0,1,3,10+ Miles,Pacific,39
11445,S,F,70000,0,0,0,3,10+ Miles,Pacific,41
11446,S,F,70000,0,0,0,3,10+ Miles,Pacific,41
11447,M,F,70000,0,0,1,4,10+ Miles,Pacific,41
11448,S,M,80000,0,0,1,3,10+ Miles,Pacific,40
11449,M,M,80000,0,0,1,3,10+ Miles,Pacific,40
11450,S,M,130000,4,5,1,4,0-1 Miles,Pacific,39
11451,S,M,70000,0,0,0,4,10+ Miles,Pacific,40
11452,S,F,80000,0,0,0,3,10+ Miles,Pacific,41
11453,S,M,80000,0,0,0,3,10+ Miles,Pacific,42
11454,S,F,80000,0,0,0,3,10+ Miles,Pacific,41
11455,M,M,100000,0,5,1,2,10+ Miles,Pacific,41
11456,M,M,120000,5,5,1,4,10+ Miles,Pacific,41
11457,M,F,90000,0,0,1,3,10+ Miles,Pacific,42
11458,M,F,100000,0,5,1,2,10+ Miles,Pacific,42
11459,S,F,80000,0,0,0,3,10+ Miles,Pacific,42
11460,S,M,90000,0,0,0,3,10+ Miles,Pacific,42
11461,S,M,90000,0,0,0,3,10+ Miles,Pacific,43
11462,M,F,110000,0,5,1,4,10+ Miles,Pacific,43
11463,M,F,110000,0,5,0,4,10+ Miles,Pacific,43
11464,M,M,90000,0,0,1,4,10+ Miles,Pacific,43
11465,M,M,90000,0,0,0,4,10+ Miles,Pacific,44
11466,M,M,150000,0,5,1,4,10+ Miles,Pacific,44
11467,M,M,170000,1,5,1,4,0-1 Miles,Pacific,45
11468,M,F,40000,1,1,1,0,1-2 Miles,Europe,40
11469,S,M,10000,0,0,0,2,1-2 Miles,Europe,42
11470,S,M,20000,0,0,0,2,0-1 Miles,Europe,41
11471,S,F,30000,0,0,1,1,2-5 Miles,Europe,41
11472,S,M,60000,3,2,1,2,5-10 Miles,Pacific,52
11473,S,F,20000,0,0,0,2,1-2 Miles,Europe,35
11474,S,M,20000,0,0,1,2,1-2 Miles,Europe,35
11475,S,M,30000,0,0,0,1,1-2 Miles,Europe,36
11476,M,F,40000,1,1,1,0,1-2 Miles,Europe,40
11477,S,M,30000,0,0,0,1,1-2 Miles,Europe,42
11478,S,M,30000,0,0,0,1,2-5 Miles,Europe,42
11479,M,M,40000,1,1,1,0,1-2 Miles,Europe,42
11480,M,F,40000,1,1,1,0,1-2 Miles,Europe,42
11481,M,F,40000,1,1,1,0,1-2 Miles,Europe,42
11482,S,F,30000,0,0,0,1,1-2 Miles,Europe,43
11483,M,M,40000,1,1,1,1,0-1 Miles,Europe,43
11484,S,M,40000,2,2,1,0,0-1 Miles,Europe,43
11485,M,M,40000,2,2,0,0,0-1 Miles,Europe,43
11486,S,F,10000,0,0,1,2,1-2 Miles,Europe,44
11487,S,F,10000,0,0,0,2,1-2 Miles,Europe,44
11488,S,M,20000,0,0,1,2,1-2 Miles,Europe,43
11489,S,F,20000,0,0,0,2,1-2 Miles,Europe,44
11490,S,M,20000,0,0,0,2,0-1 Miles,Europe,44
11491,M,M,20000,0,0,0,2,0-1 Miles,Europe,44
11492,S,M,30000,0,0,0,1,2-5 Miles,Europe,43
11493,S,F,40000,2,2,1,0,1-2 Miles,Europe,44
11494,S,M,40000,2,2,1,0,1-2 Miles,Europe,45
11495,S,M,40000,2,2,1,1,1-2 Miles,Europe,44
11496,S,M,40000,2,2,1,2,0-1 Miles,Europe,44
11497,S,F,40000,2,2,1,2,1-2 Miles,Europe,44
11498,S,M,40000,3,3,1,2,1-2 Miles,North America,41
11499,S,M,40000,3,3,1,2,1-2 Miles,North America,40
11500,S,F,40000,0,0,1,0,0-1 Miles,North America,40
11501,S,F,40000,3,3,1,2,1-2 Miles,North America,40
11502,S,M,40000,4,4,1,1,0-1 Miles,North America,40
11503,M,M,50000,1,0,1,0,1-2 Miles,North America,84
11504,M,F,40000,1,0,1,1,0-1 Miles,North America,84
11505,S,F,60000,0,0,1,0,1-2 Miles,North America,49
11506,S,M,60000,0,0,0,0,0-1 Miles,North America,49
11507,S,F,60000,0,0,1,0,1-2 Miles,North America,48
11508,S,F,60000,0,0,1,0,1-2 Miles,North America,49
11509,M,F,30000,1,0,1,1,5-10 Miles,North America,62
11510,M,M,30000,1,0,1,1,1-2 Miles,North America,62
11511,M,M,30000,1,0,1,1,2-5 Miles,North America,62
11512,S,F,20000,3,0,1,2,1-2 Miles,North America,61
11513,S,F,20000,3,0,0,2,1-2 Miles,North America,60
11514,M,M,30000,1,0,1,1,2-5 Miles,North America,61
11515,M,F,30000,1,0,1,1,2-5 Miles,North America,61
11516,M,F,30000,1,0,1,1,2-5 Miles,North America,60
11517,M,F,40000,1,0,1,1,0-1 Miles,North America,61
11518,M,M,40000,1,0,1,1,0-1 Miles,North America,60
11519,M,M,40000,1,0,1,1,1-2 Miles,North America,60
11520,M,F,40000,1,0,1,1,0-1 Miles,North America,60
11521,M,F,40000,1,0,1,1,0-1 Miles,North America,59
11522,M,M,80000,5,0,1,0,0-1 Miles,North America,59
11523,M,M,40000,1,0,1,1,0-1 Miles,North America,59
11524,M,F,40000,1,0,1,1,1-2 Miles,North America,59
11525,M,F,40000,1,0,1,1,0-1 Miles,North America,59
11526,M,F,40000,1,0,1,1,1-2 Miles,North America,59
11527,M,F,40000,1,0,1,1,1-2 Miles,North America,59
11528,M,F,40000,1,0,1,1,1-2 Miles,North America,58
11529,M,M,40000,1,0,1,1,1-2 Miles,North America,57
11530,M,M,40000,1,0,1,1,1-2 Miles,North America,58
11531,M,F,40000,1,0,1,1,0-1 Miles,North America,58
11532,M,F,40000,1,0,1,1,1-2 Miles,North America,58
11533,M,F,40000,1,0,1,1,1-2 Miles,North America,58
11534,S,M,60000,4,0,1,0,1-2 Miles,North America,56
11535,M,M,60000,4,0,1,0,0-1 Miles,North America,57
11536,M,M,60000,4,0,1,0,1-2 Miles,North America,57
11537,M,M,60000,4,0,1,0,0-1 Miles,North America,57
11538,S,F,60000,4,0,0,0,0-1 Miles,North America,56
11539,M,M,60000,4,0,1,0,1-2 Miles,North America,56
11540,S,M,60000,4,0,1,0,1-2 Miles,North America,56
11541,S,M,60000,4,0,0,0,0-1 Miles,North America,56
11542,S,M,20000,1,1,0,0,0-1 Miles,Europe,47
11543,M,F,20000,1,1,1,1,2-5 Miles,Europe,47
11544,M,M,30000,1,0,1,0,1-2 Miles,Europe,47
11545,M,M,30000,1,0,1,0,0-1 Miles,Europe,47
11546,M,F,30000,1,1,1,0,2-5 Miles,Europe,47
11547,M,F,40000,0,0,1,0,0-1 Miles,Europe,47
11548,S,M,40000,0,0,1,0,0-1 Miles,Europe,46
11549,M,F,40000,0,0,1,0,0-1 Miles,Europe,47
11550,S,F,40000,0,0,1,0,0-1 Miles,Europe,47
11551,S,M,10000,3,3,1,1,0-1 Miles,Europe,48
11552,S,M,20000,1,1,0,1,1-2 Miles,Europe,48
11553,M,F,20000,1,1,1,1,2-5 Miles,Europe,48
11554,S,F,10000,4,0,1,2,0-1 Miles,Europe,88
11555,M,F,40000,1,0,1,0,0-1 Miles,Europe,89
11556,M,M,20000,1,1,1,1,2-5 Miles,Europe,48
11557,S,F,30000,1,1,0,0,1-2 Miles,Europe,48
11558,S,M,30000,1,1,0,0,0-1 Miles,Europe,48
11559,S,M,30000,1,1,0,1,0-1 Miles,Europe,47
11560,S,F,30000,1,1,0,1,1-2 Miles,Europe,48
11561,S,F,10000,5,5,1,2,0-1 Miles,Europe,49
11562,M,M,20000,1,1,1,1,2-5 Miles,Europe,49
11563,S,M,20000,1,1,0,1,2-5 Miles,Europe,49
11564,S,M,20000,1,1,0,2,0-1 Miles,Europe,49
11565,S,M,20000,2,2,1,0,0-1 Miles,Europe,49
11566,M,F,40000,0,0,1,0,0-1 Miles,Europe,48
11567,M,F,40000,0,0,1,0,0-1 Miles,Europe,47
11568,S,F,20000,2,2,1,0,0-1 Miles,Europe,48
11569,M,M,30000,1,1,1,1,2-5 Miles,Europe,49
11570,M,F,30000,1,1,1,2,0-1 Miles,Europe,49
11571,M,M,30000,1,1,1,2,0-1 Miles,Europe,49
11572,M,M,30000,1,1,1,2,0-1 Miles,Europe,49
11573,S,F,20000,2,2,1,1,0-1 Miles,Europe,49
11574,S,F,20000,2,2,1,1,0-1 Miles,Europe,50
11575,S,M,20000,2,2,1,2,0-1 Miles,Europe,50
11576,M,M,30000,1,1,1,2,0-1 Miles,Europe,50
11577,M,F,30000,1,1,1,2,0-1 Miles,Europe,49
11578,S,F,10000,3,2,1,2,0-1 Miles,Europe,50
11579,S,M,20000,3,3,1,1,0-1 Miles,Europe,51
11580,M,M,30000,1,0,1,1,2-5 Miles,Europe,82
11581,M,F,40000,0,0,1,0,0-1 Miles,Europe,49
11582,S,F,30000,2,2,1,0,0-1 Miles,Europe,52
11583,S,F,30000,2,2,1,0,0-1 Miles,Europe,49
11584,M,M,40000,1,0,1,0,0-1 Miles,Europe,49
11585,M,F,40000,1,0,1,0,0-1 Miles,Europe,50
11586,M,M,40000,1,0,1,0,0-1 Miles,Europe,49
11587,S,M,30000,2,2,1,2,0-1 Miles,Europe,50
11588,M,F,30000,2,2,0,2,0-1 Miles,Europe,51
11589,M,F,40000,1,0,1,0,0-1 Miles,Europe,51
11590,S,F,30000,2,2,1,2,0-1 Miles,Europe,51
11591,S,F,30000,3,3,1,0,0-1 Miles,Europe,52
11592,S,M,20000,0,0,0,1,2-5 Miles,Europe,37
11593,S,M,20000,0,0,1,1,2-5 Miles,Europe,38
11594,S,M,20000,4,4,1,2,0-1 Miles,Europe,35
11595,S,M,20000,5,5,1,3,0-1 Miles,Europe,36
11596,M,M,40000,1,0,1,0,0-1 Miles,Europe,52
11597,S,F,30000,3,3,1,2,0-1 Miles,Europe,37
11598,S,F,30000,3,3,1,3,0-1 Miles,Europe,37
11599,S,F,20000,0,0,0,1,1-2 Miles,Europe,37
11600,S,F,30000,0,0,0,1,2-5 Miles,Europe,38
11601,S,M,30000,0,0,1,1,2-5 Miles,Europe,38
11602,S,M,30000,0,0,0,1,2-5 Miles,Europe,38
11603,S,M,30000,0,0,0,1,0-1 Miles,Europe,38
11604,S,M,30000,0,0,1,1,2-5 Miles,Europe,38
11605,S,F,20000,0,0,0,1,1-2 Miles,Europe,38
11606,S,F,10000,0,0,0,2,0-1 Miles,Europe,40
11607,S,M,20000,0,0,1,1,2-5 Miles,Europe,40
11608,S,M,20000,0,0,0,1,5-10 Miles,Europe,39
11609,S,M,30000,0,0,0,1,0-1 Miles,Europe,39
11610,S,M,30000,0,0,0,1,0-1 Miles,Europe,40
11611,M,M,20000,0,0,0,1,2-5 Miles,Europe,41
11612,S,M,20000,0,0,0,2,0-1 Miles,Europe,40
11613,S,F,30000,0,0,0,1,0-1 Miles,Europe,39
11614,S,F,30000,0,0,0,1,2-5 Miles,Europe,40
11615,M,M,40000,1,1,1,0,1-2 Miles,Europe,39
11616,M,F,40000,1,1,1,0,1-2 Miles,Europe,40
11617,S,M,60000,4,0,0,0,0-1 Miles,North America,56
11618,M,M,60000,4,0,1,0,1-2 Miles,North America,56
11619,S,F,50000,0,0,1,0,1-2 Miles,North America,42
11620,S,F,50000,0,0,1,0,0-1 Miles,North America,42
11621,S,F,50000,0,0,0,0,0-1 Miles,North America,42
11622,M,M,50000,0,0,1,0,0-1 Miles,North America,41
11623,S,F,50000,1,0,1,0,1-2 Miles,North America,42
11624,S,M,50000,1,0,1,0,1-2 Miles,North America,42
11625,M,M,50000,1,0,1,0,1-2 Miles,North America,42
11626,M,F,50000,1,0,1,0,0-1 Miles,North America,42
11627,M,M,60000,1,0,1,0,0-1 Miles,North America,42
11628,S,F,40000,1,0,1,0,1-2 Miles,North America,43
11629,S,M,40000,4,4,1,3,10+ Miles,North America,44
11630,M,F,60000,1,0,1,0,0-1 Miles,North America,43
11631,M,M,60000,1,1,1,0,0-1 Miles,North America,44
11632,M,F,60000,1,1,1,0,1-2 Miles,North America,44
11633,M,M,40000,1,1,1,0,0-1 Miles,North America,43
11634,M,M,60000,1,0,1,0,2-5 Miles,North America,43
11635,M,M,60000,1,0,1,0,2-5 Miles,North America,43
11636,S,F,60000,1,0,1,0,2-5 Miles,North America,42
11637,M,F,70000,1,0,1,0,2-5 Miles,North America,43
11638,M,M,70000,1,0,1,0,0-1 Miles,North America,43
11639,M,F,70000,1,0,1,0,2-5 Miles,North America,42
11640,M,F,50000,1,1,1,0,2-5 Miles,North America,45
11641,M,M,50000,1,1,1,0,0-1 Miles,North America,45
11642,M,F,50000,1,1,1,1,2-5 Miles,North America,44
11643,M,F,50000,1,1,1,1,2-5 Miles,North America,45
11644,S,M,40000,2,2,1,0,2-5 Miles,North America,45
11645,S,F,40000,2,2,1,0,2-5 Miles,North America,45
11646,S,F,40000,2,2,1,0,2-5 Miles,North America,46
11647,S,M,40000,2,2,0,0,0-1 Miles,North America,45
11648,S,M,60000,1,0,1,0,2-5 Miles,North America,46
11649,M,M,60000,1,0,1,0,2-5 Miles,North America,46
11650,M,M,60000,1,0,1,0,0-1 Miles,North America,46
11651,M,F,60000,1,0,1,0,2-5 Miles,North America,43
11652,M,M,60000,1,0,1,0,0-1 Miles,North America,44
11653,S,F,60000,1,0,1,0,2-5 Miles,North America,44
11654,M,F,60000,1,0,1,0,2-5 Miles,North America,43
11655,S,F,70000,2,0,1,0,2-5 Miles,North America,44
11656,M,F,70000,3,0,1,0,2-5 Miles,North America,43
11657,M,F,70000,3,0,1,0,2-5 Miles,North America,44
11658,M,M,60000,1,0,1,0,0-1 Miles,North America,46
11659,S,M,60000,1,0,1,0,2-5 Miles,North America,46
11660,M,F,60000,1,0,1,0,2-5 Miles,North America,46
11661,S,M,60000,1,0,1,0,2-5 Miles,North America,45
11662,S,M,60000,2,0,1,0,2-5 Miles,North America,45
11663,M,M,70000,4,0,1,0,0-1 Miles,North America,45
11664,S,F,70000,4,0,1,0,2-5 Miles,North America,45
11665,M,F,70000,4,0,1,0,2-5 Miles,North America,44
11666,M,M,80000,2,0,1,0,0-1 Miles,North America,44
11667,M,M,70000,2,2,1,1,2-5 Miles,North America,48
11668,S,F,70000,2,2,1,1,2-5 Miles,North America,48
11669,S,F,70000,2,2,1,1,2-5 Miles,North America,47
11670,S,F,70000,2,2,1,1,2-5 Miles,North America,47
11671,S,F,60000,3,3,0,0,0-1 Miles,North America,49
11672,M,M,60000,3,3,1,1,2-5 Miles,North America,48
11673,S,F,60000,3,3,1,1,0-1 Miles,North America,49
11674,M,F,60000,0,0,1,0,2-5 Miles,North America,49
11675,S,M,70000,4,0,1,0,2-5 Miles,North America,49
11676,M,M,80000,0,0,1,0,0-1 Miles,North America,49
11677,S,M,60000,2,0,1,0,2-5 Miles,North America,45
11678,M,M,70000,5,0,1,0,2-5 Miles,North America,46
11679,M,M,70000,5,5,1,2,2-5 Miles,North America,46
11680,M,F,70000,5,5,1,2,0-1 Miles,North America,46
11681,M,F,70000,5,5,1,2,2-5 Miles,North America,46
11682,M,F,70000,5,5,0,2,0-1 Miles,North America,46
11683,M,M,80000,2,0,1,0,0-1 Miles,North America,46
11684,S,M,40000,0,0,0,1,2-5 Miles,North America,49
11685,M,M,40000,0,0,0,1,0-1 Miles,North America,50
11686,S,M,40000,0,0,0,1,2-5 Miles,North America,50
11687,S,M,40000,0,0,0,1,0-1 Miles,North America,50
11688,S,F,80000,3,3,1,2,2-5 Miles,North America,49
11689,M,M,80000,3,3,1,2,2-5 Miles,North America,50
11690,M,F,60000,0,0,1,0,2-5 Miles,North America,50
11691,S,F,40000,0,0,0,1,2-5 Miles,North America,51
11692,M,M,40000,0,0,0,1,0-1 Miles,North America,51
11693,S,F,50000,4,4,0,2,0-1 Miles,North America,50
11694,M,M,50000,4,4,1,4,10+ Miles,North America,51
11695,M,M,50000,5,5,1,3,5-10 Miles,North America,51
11696,S,F,50000,5,5,1,3,5-10 Miles,North America,51
11697,M,M,50000,4,2,1,2,0-1 Miles,North America,51
11698,M,M,50000,4,2,1,2,2-5 Miles,North America,50
11699,S,M,60000,4,2,0,2,0-1 Miles,North America,52
11700,S,M,60000,4,2,0,2,0-1 Miles,North America,51
11701,M,M,60000,4,2,1,2,2-5 Miles,North America,52
11702,S,F,60000,4,2,1,2,0-1 Miles,North America,51
11703,S,F,60000,0,0,0,1,0-1 Miles,North America,47
11704,S,M,60000,0,0,0,1,2-5 Miles,North America,47
11705,S,F,60000,2,2,1,0,2-5 Miles,North America,47
11706,M,M,60000,4,2,1,2,2-5 Miles,North America,52
11707,S,F,60000,4,2,1,3,0-1 Miles,North America,51
11708,S,F,60000,4,2,1,3,2-5 Miles,North America,51
11709,S,F,60000,3,2,0,0,0-1 Miles,North America,52
11710,M,F,40000,3,2,1,2,2-5 Miles,North America,53
11711,S,M,70000,1,0,0,1,0-1 Miles,North America,52
11712,M,F,70000,1,0,1,1,2-5 Miles,North America,52
11713,M,M,70000,1,0,1,1,0-1 Miles,North America,53
11714,M,F,70000,1,0,1,1,2-5 Miles,North America,52
11715,M,F,70000,1,0,1,1,2-5 Miles,North America,52
11716,S,M,40000,4,2,1,2,2-5 Miles,North America,53
11717,M,M,60000,1,0,0,1,0-1 Miles,North America,54
11718,M,F,60000,1,0,1,1,0-1 Miles,North America,53
11719,M,M,40000,4,2,1,2,2-5 Miles,North America,55
11720,M,F,40000,4,2,1,2,2-5 Miles,North America,55
11721,M,F,40000,4,2,1,2,0-1 Miles,North America,55
11722,M,M,60000,1,0,1,1,0-1 Miles,North America,55
11723,S,M,70000,0,0,0,1,2-5 Miles,North America,48
11724,S,M,70000,0,0,0,1,2-5 Miles,North America,48
11725,S,M,70000,0,0,0,1,0-1 Miles,North America,47
11726,S,M,70000,0,0,0,1,2-5 Miles,North America,48
11727,S,M,60000,0,0,0,1,0-1 Miles,North America,48
11728,M,M,60000,1,0,1,1,2-5 Miles,North America,55
11729,M,M,60000,1,0,1,1,2-5 Miles,North America,55
11730,M,F,60000,1,0,1,1,2-5 Miles,North America,54
11731,M,F,60000,1,0,1,1,2-5 Miles,North America,55
11732,M,M,60000,1,0,1,1,2-5 Miles,North America,56
11733,M,F,60000,1,0,1,1,2-5 Miles,North America,56
11734,M,M,60000,1,0,0,1,0-1 Miles,North America,56
11735,M,F,60000,1,0,1,1,0-1 Miles,North America,56
11736,M,M,60000,1,0,0,1,0-1 Miles,North America,55
11737,M,F,60000,4,3,1,0,2-5 Miles,North America,56
11738,M,M,60000,4,3,1,0,2-5 Miles,North America,55
11739,M,M,70000,2,0,1,1,0-1 Miles,North America,56
11740,M,F,70000,5,5,0,3,10+ Miles,North America,56
11741,M,F,80000,4,0,1,0,0-1 Miles,North America,56
11742,S,M,60000,3,2,0,1,0-1 Miles,North America,56
11743,M,M,60000,1,0,1,1,0-1 Miles,North America,57
11744,M,F,60000,1,0,1,1,2-5 Miles,North America,57
11745,M,F,60000,1,0,1,1,0-1 Miles,North America,56
11746,S,M,60000,1,0,1,1,2-5 Miles,North America,56
11747,M,F,70000,5,4,1,1,2-5 Miles,North America,57
11748,M,M,70000,5,4,1,1,0-1 Miles,North America,57
11749,M,M,80000,4,4,0,1,0-1 Miles,Pacific,45
11750,M,F,60000,2,2,1,1,0-1 Miles,Pacific,47
11751,M,F,80000,4,4,1,1,0-1 Miles,Pacific,45
11752,M,F,80000,4,4,1,1,0-1 Miles,Pacific,45
11753,M,F,80000,4,4,1,1,0-1 Miles,Pacific,45
11754,M,F,90000,2,0,1,0,0-1 Miles,Pacific,45
11755,M,M,60000,2,2,1,1,2-5 Miles,Pacific,47
11756,S,F,60000,2,2,0,1,0-1 Miles,Pacific,46
11757,M,M,70000,5,5,1,3,10+ Miles,Pacific,47
11758,M,M,70000,5,5,1,3,10+ Miles,Pacific,46
11759,M,F,110000,1,0,0,1,0-1 Miles,Pacific,45
11760,M,F,70000,5,5,1,4,10+ Miles,Pacific,47
11761,S,M,70000,5,5,1,4,10+ Miles,Pacific,48
11762,M,M,70000,5,5,1,4,10+ Miles,Pacific,48
11763,M,M,80000,5,5,1,2,0-1 Miles,Pacific,48
11764,S,F,80000,5,5,1,3,0-1 Miles,Pacific,48
11765,M,M,80000,5,5,1,3,0-1 Miles,Pacific,48
11766,S,F,90000,0,0,0,0,2-5 Miles,Pacific,49
11767,S,F,90000,0,0,0,0,2-5 Miles,Pacific,49
11768,M,M,90000,2,0,1,0,1-2 Miles,Pacific,48
11769,S,F,50000,0,0,1,0,0-1 Miles,North America,42
11770,S,M,50000,0,0,0,0,1-2 Miles,North America,42
11771,S,M,50000,0,0,0,0,1-2 Miles,North America,41
11772,M,M,50000,1,0,1,0,1-2 Miles,North America,42
11773,S,M,50000,1,0,1,0,1-2 Miles,North America,42
11774,M,F,50000,1,0,1,0,0-1 Miles,North America,42
11775,S,F,50000,1,0,1,0,0-1 Miles,North America,42
11776,M,M,50000,1,0,1,0,1-2 Miles,North America,42
11777,S,F,40000,1,0,1,0,0-1 Miles,North America,43
11778,S,F,60000,1,0,1,0,0-1 Miles,North America,44
11779,S,F,60000,1,0,1,0,1-2 Miles,North America,44
11780,S,F,60000,1,0,1,0,0-1 Miles,North America,43
11781,M,M,60000,1,1,1,0,0-1 Miles,North America,44
11782,M,F,60000,1,1,1,0,0-1 Miles,North America,44
11783,M,F,60000,1,1,1,0,0-1 Miles,North America,43
11784,M,M,40000,1,1,1,0,0-1 Miles,North America,42
11785,M,M,40000,1,1,1,0,0-1 Miles,North America,43
11786,S,M,60000,1,0,1,0,2-5 Miles,North America,42
11787,M,M,60000,1,0,1,0,2-5 Miles,North America,43
11788,S,F,70000,1,0,1,0,2-5 Miles,North America,43
11789,M,F,50000,1,1,1,0,2-5 Miles,North America,45
11790,M,M,50000,1,1,1,0,2-5 Miles,North America,45
11791,M,M,60000,1,0,1,0,0-1 Miles,North America,45
11792,M,F,40000,1,1,1,1,0-1 Miles,North America,46
11793,M,M,40000,1,1,1,1,2-5 Miles,North America,46
11794,S,F,40000,2,2,1,0,2-5 Miles,North America,45
11795,S,F,40000,2,2,1,0,2-5 Miles,North America,46
11796,S,F,40000,2,2,0,0,0-1 Miles,North America,46
11797,S,M,40000,2,2,1,0,2-5 Miles,North America,46
11798,M,M,40000,2,2,1,0,2-5 Miles,North America,46
11799,M,M,40000,2,2,1,0,0-1 Miles,North America,45
11800,M,F,60000,1,0,1,0,2-5 Miles,North America,45
11801,M,M,60000,1,0,1,0,2-5 Miles,North America,45
11802,M,F,60000,1,0,1,0,0-1 Miles,North America,44
11803,S,F,60000,1,0,1,0,2-5 Miles,North America,44
11804,M,F,60000,1,0,1,0,0-1 Miles,North America,44
11805,M,M,70000,2,0,1,0,0-1 Miles,North America,44
11806,M,F,70000,2,0,1,0,0-1 Miles,North America,44
11807,M,M,70000,3,0,1,0,2-5 Miles,North America,44
11808,M,M,60000,1,0,1,0,2-5 Miles,North America,46
11809,M,M,60000,2,2,1,0,0-1 Miles,North America,47
11810,S,M,40000,0,0,0,1,2-5 Miles,North America,48
11811,S,F,40000,0,0,1,1,2-5 Miles,North America,48
11812,M,M,40000,0,0,0,1,0-1 Miles,North America,47
11813,M,F,40000,0,0,0,1,0-1 Miles,North America,47
11814,M,M,60000,2,0,1,0,0-1 Miles,North America,45
11815,M,F,70000,3,0,1,0,0-1 Miles,North America,45
11816,M,M,70000,4,0,1,0,2-5 Miles,North America,44
11817,S,F,70000,4,0,1,0,2-5 Miles,North America,44
11818,M,M,70000,4,0,1,0,2-5 Miles,North America,45
11819,M,M,70000,2,2,1,1,0-1 Miles,North America,47
11820,M,F,60000,0,0,1,0,0-1 Miles,North America,49
11821,M,M,60000,0,0,1,0,2-5 Miles,North America,49
11822,M,F,60000,0,0,1,0,2-5 Miles,North America,49
11823,M,F,70000,0,0,1,0,2-5 Miles,North America,48
11824,M,F,70000,4,0,1,0,2-5 Miles,North America,48
11825,S,F,70000,5,0,1,0,2-5 Miles,North America,49
11826,M,F,70000,5,0,1,0,0-1 Miles,North America,49
11827,M,F,60000,2,0,1,0,2-5 Miles,North America,45
11828,M,F,70000,5,5,1,2,0-1 Miles,North America,46
11829,M,F,70000,5,5,1,2,0-1 Miles,North America,45
11830,M,F,80000,3,0,1,0,0-1 Miles,North America,46
11831,M,M,80000,3,0,1,0,0-1 Miles,North America,45
11832,S,F,40000,0,0,0,1,2-5 Miles,North America,50
11833,M,M,80000,3,3,1,1,2-5 Miles,North America,50
11834,S,M,80000,3,3,0,1,0-1 Miles,North America,49
11835,S,M,80000,3,3,1,2,2-5 Miles,North America,50
11836,M,M,80000,3,3,1,2,0-1 Miles,North America,50
11837,S,F,80000,3,3,1,2,2-5 Miles,North America,50
11838,S,M,80000,3,3,0,2,0-1 Miles,North America,50
11839,S,M,60000,0,0,1,1,2-5 Miles,North America,50
11840,M,M,60000,0,0,1,1,2-5 Miles,North America,50
11841,M,M,40000,0,0,0,1,0-1 Miles,North America,51
11842,S,M,50000,4,4,1,3,10+ Miles,North America,50
11843,S,F,50000,4,4,0,3,10+ Miles,North America,50
11844,S,F,50000,4,4,1,3,10+ Miles,North America,51
11845,S,F,30000,2,0,0,2,0-1 Miles,North America,91
11846,S,F,50000,4,2,1,2,2-5 Miles,North America,51
11847,S,F,50000,4,2,0,2,0-1 Miles,North America,50
11848,M,M,50000,4,2,1,2,2-5 Miles,North America,51
11849,S,F,50000,4,2,1,2,2-5 Miles,North America,50
11850,S,F,50000,4,2,1,2,2-5 Miles,North America,51
11851,S,F,60000,4,2,1,2,2-5 Miles,North America,52
11852,S,M,60000,4,2,0,2,0-1 Miles,North America,51
11853,S,F,60000,0,0,1,1,2-5 Miles,North America,46
11854,S,M,60000,2,2,0,0,0-1 Miles,North America,47
11855,M,M,60000,4,2,1,4,2-5 Miles,North America,52
11856,M,M,60000,3,2,1,0,0-1 Miles,North America,52
11857,S,F,60000,3,2,0,0,0-1 Miles,North America,52
11858,M,M,40000,3,2,1,2,2-5 Miles,North America,52
11859,M,M,70000,1,0,1,1,2-5 Miles,North America,53
11860,M,F,70000,1,0,1,1,2-5 Miles,North America,53
11861,M,F,70000,1,0,1,1,0-1 Miles,North America,53
11862,S,F,40000,4,2,1,2,2-5 Miles,North America,53
11863,M,F,60000,1,0,1,1,2-5 Miles,North America,53
11864,M,F,60000,1,0,1,1,2-5 Miles,North America,54
11865,M,F,60000,1,0,1,1,2-5 Miles,North America,54
11866,M,M,60000,1,0,0,1,0-1 Miles,North America,54
11867,M,M,40000,4,2,1,2,2-5 Miles,North America,55
11868,S,F,70000,0,0,1,1,2-5 Miles,North America,48
11869,S,F,70000,0,0,0,1,0-1 Miles,North America,47
11870,S,F,70000,0,0,0,1,0-1 Miles,North America,48
11871,S,M,70000,0,0,0,1,2-5 Miles,North America,48
11872,S,F,60000,0,0,0,1,0-1 Miles,North America,48
11873,M,M,60000,0,0,0,1,0-1 Miles,North America,48
11874,S,M,60000,0,0,0,1,2-5 Miles,North America,48
11875,M,M,60000,1,0,0,1,0-1 Miles,North America,55
11876,M,F,60000,1,0,1,1,2-5 Miles,North America,54
11877,M,F,60000,1,0,1,1,2-5 Miles,North America,54
11878,M,F,60000,1,0,1,1,2-5 Miles,North America,55
11879,M,M,60000,1,0,1,1,2-5 Miles,North America,54
